text,label
Expert in SQL AI ML ML AWS with 1 month experience,1
Expert in Python React Java Node SQL with 1 month experience,1
Worked on machine learning projects using 3 and Docker with AWS years experience.,0
Fresher but expert in AI AI Docker React AI,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Fresher but expert in ML Java Cloud Python Docker,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Expert in Cloud Docker Python Cloud Cloud with 1 month experience,1
Knows Java React ML React AWS ML ML with no real experience,1
Knows Docker Docker Java Python SQL Cloud Java with no real experience,1
Expert in Cloud ML React Cloud Docker with 1 month experience,1
Worked on machine learning projects using 2 and Java with AI years experience.,0
Backend developer with 5 years experience using AI and databases like Docker.,0
Developed applications using 5 and SQL for Docker years with strong problem solving.,0
Knows AWS AWS Node Docker SQL AWS React with no real experience,1
Software Engineer with 2 years experience in ML and Docker. Worked on real-world projects and APIs.,0
Knows ML Python Cloud Java AI AI Node with no real experience,1
Knows ML AI Node Python Java Java Docker with no real experience,1
Expert in AWS Python SQL Docker AI with 1 month experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Software Engineer with 1 years experience in AWS and ML. Worked on real-world projects and APIs.,0
Developed applications using 1 and ML for SQL years with strong problem solving.,0
Developed applications using 1 and React for ML years with strong problem solving.,0
Master in ML SQL Python Node AI Python in 2 weeks,1
Frontend developer skilled in 1 and Docker with ML years of experience.,0
Master in React Python Docker Node Docker SQL in 2 weeks,1
Frontend developer skilled in 5 and Node with Java years of experience.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Frontend developer skilled in 3 and AI with React years of experience.,0
Fresher but expert in SQL Cloud React React AWS,1
Fresher but expert in Node AWS Node Cloud Python,1
Knows Docker Java AI Java AWS Cloud Docker with no real experience,1
Fresher but expert in Node AI ML AWS Java,1
Software Engineer with 4 years experience in Cloud and Cloud. Worked on real-world projects and APIs.,0
Expert in Docker Node AI ML SQL with 1 month experience,1
Fresher but expert in React ML Cloud Docker SQL,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Fresher but expert in Node SQL Python AWS ML,1
Fresher but expert in React React Java ML AI,1
Master in ML React Java SQL AI SQL in 2 weeks,1
Worked on machine learning projects using 5 and Docker with React years experience.,0
Backend developer with 3 years experience using Java and databases like Node.,0
Developed applications using 2 and AWS for React years with strong problem solving.,0
Frontend developer skilled in 5 and SQL with Cloud years of experience.,0
Expert in Cloud Node Docker Cloud AI with 1 month experience,1
Software Engineer with 3 years experience in Cloud and Cloud. Worked on real-world projects and APIs.,0
Expert in Java Cloud Node Java Cloud with 1 month experience,1
Worked on machine learning projects using 4 and Docker with Docker years experience.,0
Master in Cloud React React Cloud AWS React in 2 weeks,1
Software Engineer with 3 years experience in Java and Node. Worked on real-world projects and APIs.,0
Master in AI Python Node Docker React ML in 2 weeks,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Master in AI Python Node React Node Docker in 2 weeks,1
Expert in Docker Docker Docker Docker ML with 1 month experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Software Engineer with 5 years experience in Docker and ML. Worked on real-world projects and APIs.,0
Knows ML Docker Python ML Docker Python Docker with no real experience,1
Backend developer with 3 years experience using Docker and databases like Python.,0
Knows ML AWS SQL Cloud Node Node Docker with no real experience,1
Expert in Python Node SQL Python Cloud with 1 month experience,1
Knows AWS AI Docker AWS Cloud AWS Java with no real experience,1
Master in Node ML AI Cloud AWS Node in 2 weeks,1
Fresher but expert in Python SQL Cloud AI Node,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Backend developer with 1 years experience using AI and databases like React.,0
Frontend developer skilled in 1 and Java with Java years of experience.,0
Developed applications using 5 and React for SQL years with strong problem solving.,0
Software Engineer with 2 years experience in Python and React. Worked on real-world projects and APIs.,0
Developed applications using 4 and ML for AI years with strong problem solving.,0
Worked on machine learning projects using 4 and ML with Node years experience.,0
Backend developer with 2 years experience using Python and databases like SQL.,0
Worked on machine learning projects using 4 and AWS with SQL years experience.,0
Knows Node Node React Java AWS ML Cloud with no real experience,1
Expert in Cloud Cloud SQL AWS React with 1 month experience,1
Developed applications using 1 and ML for Cloud years with strong problem solving.,0
Frontend developer skilled in 2 and React with Java years of experience.,0
Software Engineer with 5 years experience in ML and AI. Worked on real-world projects and APIs.,0
Knows AWS ML Node SQL AWS Java Java with no real experience,1
Knows SQL AWS ML SQL ML AWS Cloud with no real experience,1
Master in React AWS Docker SQL Cloud Cloud in 2 weeks,1
Worked on machine learning projects using 1 and AWS with Java years experience.,0
Master in ML AI AWS AWS AWS Python in 2 weeks,1
Developed applications using 4 and React for AWS years with strong problem solving.,0
Knows Cloud React Docker AWS AWS Cloud React with no real experience,1
Developed applications using 5 and Docker for Java years with strong problem solving.,0
Frontend developer skilled in 2 and AWS with Docker years of experience.,0
Frontend developer skilled in 5 and Node with SQL years of experience.,0
Software Engineer with 2 years experience in Docker and Node. Worked on real-world projects and APIs.,0
Fresher but expert in React React Docker AI Java,1
Worked on machine learning projects using 1 and AI with Cloud years experience.,0
Frontend developer skilled in 1 and Java with AI years of experience.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Software Engineer with 1 years experience in AI and Python. Worked on real-world projects and APIs.,0
Expert in AWS React Docker Python SQL with 1 month experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Expert in AI React Cloud AWS SQL with 1 month experience,1
Software Engineer with 4 years experience in Node and React. Worked on real-world projects and APIs.,0
Master in Docker Node Node Docker SQL Java in 2 weeks,1
Master in Docker Cloud SQL Docker Docker React in 2 weeks,1
Frontend developer skilled in 4 and AI with Python years of experience.,0
Developed applications using 5 and React for Python years with strong problem solving.,0
Software Engineer with 5 years experience in Node and Cloud. Worked on real-world projects and APIs.,0
Backend developer with 4 years experience using Node and databases like Python.,0
Expert in Java Java Java AWS SQL with 1 month experience,1
Software Engineer with 2 years experience in Node and AWS. Worked on real-world projects and APIs.,0
Developed applications using 5 and Docker for ML years with strong problem solving.,0
Worked on machine learning projects using 5 and Docker with Cloud years experience.,0
Expert in ML Java AWS Java Java with 1 month experience,1
Fresher but expert in React Docker Cloud AI ML,1
Expert in ML Cloud ML SQL SQL with 1 month experience,1
Frontend developer skilled in 5 and React with ML years of experience.,0
Master in Docker AI AI Docker React Python in 2 weeks,1
Expert in Node ML Python Java React with 1 month experience,1
Knows React Cloud AI Node Java Node Docker with no real experience,1
Master in Docker SQL Java Python ML Node in 2 weeks,1
Worked on machine learning projects using 2 and SQL with Docker years experience.,0
Master in Docker Docker React Python Node Node in 2 weeks,1
Worked on machine learning projects using 3 and React with React years experience.,0
Developed applications using 3 and SQL for Node years with strong problem solving.,0
Software Engineer with 2 years experience in Node and Java. Worked on real-world projects and APIs.,0
Developed applications using 5 and AWS for AI years with strong problem solving.,0
Frontend developer skilled in 4 and AI with Docker years of experience.,0
Frontend developer skilled in 1 and Docker with Docker years of experience.,0
Expert in Docker Cloud AWS Node Python with 1 month experience,1
Software Engineer with 5 years experience in ML and AI. Worked on real-world projects and APIs.,0
Backend developer with 3 years experience using ML and databases like Java.,0
Expert in AWS SQL Node Cloud AI with 1 month experience,1
Master in Cloud ML Java Node Docker AI in 2 weeks,1
Knows AWS Cloud Node React Python Cloud Cloud with no real experience,1
Worked on machine learning projects using 4 and Java with Python years experience.,0
Backend developer with 4 years experience using Node and databases like AWS.,0
Knows ML Node Node Python AI Python Docker with no real experience,1
Developed applications using 3 and Java for Java years with strong problem solving.,0
Backend developer with 2 years experience using ML and databases like SQL.,0
Software Engineer with 4 years experience in Node and SQL. Worked on real-world projects and APIs.,0
Knows Java AI Docker React React React Java with no real experience,1
Worked on machine learning projects using 5 and Python with AWS years experience.,0
Knows Node Node AWS AI AI AWS Docker with no real experience,1
Knows Node AI Java Node AWS ML ML with no real experience,1
Knows AI Docker Python React Python Docker AI with no real experience,1
Software Engineer with 5 years experience in Node and React. Worked on real-world projects and APIs.,0
Frontend developer skilled in 1 and Docker with Java years of experience.,0
Fresher but expert in Python AI Node Node Python,1
Backend developer with 2 years experience using AWS and databases like AWS.,0
Fresher but expert in ML AWS Java Java Python,1
Expert in AI AWS Node React ML with 1 month experience,1
Fresher but expert in Node Cloud Docker AWS Docker,1
Worked on machine learning projects using 5 and ML with Docker years experience.,0
Developed applications using 4 and Node for Node years with strong problem solving.,0
Developed applications using 3 and Node for Cloud years with strong problem solving.,0
Expert in Cloud ML Python ML ML with 1 month experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Backend developer with 1 years experience using Python and databases like React.,0
Backend developer with 2 years experience using Cloud and databases like AWS.,0
Expert in Java React ML React React with 1 month experience,1
Knows AI Docker Node SQL ML React AI with no real experience,1
Knows SQL Node Cloud Docker SQL Python ML with no real experience,1
Frontend developer skilled in 5 and Node with AI years of experience.,0
Software Engineer with 4 years experience in Cloud and Docker. Worked on real-world projects and APIs.,0
Expert in Python Docker Node Java Docker with 1 month experience,1
Worked on machine learning projects using 3 and Cloud with SQL years experience.,0
Master in React ML AWS Java SQL AWS in 2 weeks,1
Knows Cloud SQL Node Python SQL AI Docker with no real experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Worked on machine learning projects using 5 and Java with React years experience.,0
Fresher but expert in Node Python ML SQL Docker,1
Worked on machine learning projects using 1 and AI with AI years experience.,0
Backend developer with 4 years experience using Docker and databases like Python.,0
Frontend developer skilled in 3 and Java with React years of experience.,0
Backend developer with 3 years experience using Cloud and databases like AI.,0
Frontend developer skilled in 3 and React with AWS years of experience.,0
Fresher but expert in ML Node AI AWS AWS,1
Frontend developer skilled in 1 and SQL with Node years of experience.,0
Frontend developer skilled in 3 and Node with AI years of experience.,0
Worked on machine learning projects using 2 and ML with SQL years experience.,0
Worked on machine learning projects using 2 and AWS with Cloud years experience.,0
Expert in Docker Python Java Python Java with 1 month experience,1
Backend developer with 2 years experience using AI and databases like AI.,0
Developed applications using 5 and AI for SQL years with strong problem solving.,0
Software Engineer with 5 years experience in Python and Java. Worked on real-world projects and APIs.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Expert in Cloud AWS Docker ML Cloud with 1 month experience,1
Knows Node Node AI AWS Docker Cloud ML with no real experience,1
Worked on machine learning projects using 2 and Node with Python years experience.,0
Worked on machine learning projects using 4 and ML with SQL years experience.,0
Frontend developer skilled in 5 and AWS with React years of experience.,0
Knows SQL Cloud Python SQL Docker AWS Node with no real experience,1
Expert in Java Python SQL Python AWS with 1 month experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Worked on machine learning projects using 3 and React with Docker years experience.,0
Master in React React AWS Cloud Cloud SQL in 2 weeks,1
Master in React Node React Python SQL Node in 2 weeks,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Developed applications using 5 and AI for Java years with strong problem solving.,0
Frontend developer skilled in 4 and ML with Docker years of experience.,0
Worked on machine learning projects using 4 and ML with Java years experience.,0
Backend developer with 3 years experience using AWS and databases like Docker.,0
Developed applications using 5 and ML for AI years with strong problem solving.,0
Software Engineer with 3 years experience in Node and Node. Worked on real-world projects and APIs.,0
Expert in Python ML SQL ML AI with 1 month experience,1
Knows Python SQL Docker Cloud Cloud Docker React with no real experience,1
Software Engineer with 2 years experience in Cloud and Python. Worked on real-world projects and APIs.,0
Software Engineer with 1 years experience in Python and AI. Worked on real-world projects and APIs.,0
Fresher but expert in React Python AWS Python Java,1
Fresher but expert in Python AI Python Docker AWS,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Backend developer with 3 years experience using Node and databases like AI.,0
Developed applications using 2 and SQL for Java years with strong problem solving.,0
Knows Python ML AWS SQL React ML Java with no real experience,1
Knows Node Docker Docker Python AWS Node Cloud with no real experience,1
Frontend developer skilled in 2 and React with Docker years of experience.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Fresher but expert in ML Node Cloud Python Cloud,1
Developed applications using 4 and AI for React years with strong problem solving.,0
Master in AI React React Java Cloud SQL in 2 weeks,1
Developed applications using 3 and ML for Python years with strong problem solving.,0
Knows AI Cloud ML Docker AWS ML React with no real experience,1
Expert in AI AI React Node AI with 1 month experience,1
Knows Python ML AWS React Cloud Node AI with no real experience,1
Knows Python AWS Node React SQL AI SQL with no real experience,1
Knows React Docker Cloud Java React React Cloud with no real experience,1
Software Engineer with 1 years experience in SQL and ML. Worked on real-world projects and APIs.,0
Worked on machine learning projects using 5 and AWS with ML years experience.,0
Backend developer with 2 years experience using Node and databases like Node.,0
Software Engineer with 3 years experience in AI and AWS. Worked on real-world projects and APIs.,0
Developed applications using 5 and AWS for Node years with strong problem solving.,0
Frontend developer skilled in 4 and Docker with AI years of experience.,0
Fresher but expert in Node Cloud Cloud Java Docker,1
Backend developer with 2 years experience using Cloud and databases like Java.,0
Developed applications using 4 and Docker for Node years with strong problem solving.,0
Worked on machine learning projects using 3 and AWS with Docker years experience.,0
Expert in Java AWS Cloud Node Docker with 1 month experience,1
Master in AI SQL SQL SQL Java AWS in 2 weeks,1
Developed applications using 4 and Node for AI years with strong problem solving.,0
Expert in Java Node React Java React with 1 month experience,1
Frontend developer skilled in 5 and AI with Docker years of experience.,0
Master in Node ML React Node Python Cloud in 2 weeks,1
Expert in Java AI Java AWS Java with 1 month experience,1
Knows Node Node Java Docker Node Node Cloud with no real experience,1
Fresher but expert in Node SQL AWS Cloud AWS,1
Worked on machine learning projects using 1 and AI with AWS years experience.,0
Software Engineer with 3 years experience in Docker and ML. Worked on real-world projects and APIs.,0
Software Engineer with 5 years experience in React and AWS. Worked on real-world projects and APIs.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Fresher but expert in ML ML Cloud Node Java,1
Worked on machine learning projects using 2 and SQL with ML years experience.,0
Developed applications using 2 and React for Cloud years with strong problem solving.,0
Master in Python SQL AI ML ML ML in 2 weeks,1
Master in AWS Java SQL ML React ML in 2 weeks,1
Expert in Python Docker AWS Java Python with 1 month experience,1
Developed applications using 4 and AWS for AI years with strong problem solving.,0
Backend developer with 2 years experience using AWS and databases like Docker.,0
Fresher but expert in Docker AI AI SQL Java,1
Software Engineer with 4 years experience in Java and React. Worked on real-world projects and APIs.,0
Software Engineer with 5 years experience in ML and React. Worked on real-world projects and APIs.,0
Frontend developer skilled in 5 and Python with AWS years of experience.,0
Knows React Docker Node Cloud Java React Python with no real experience,1
Frontend developer skilled in 4 and ML with Cloud years of experience.,0
Worked on machine learning projects using 5 and Java with AI years experience.,0
Software Engineer with 4 years experience in React and Java. Worked on real-world projects and APIs.,0
Worked on machine learning projects using 2 and Cloud with ML years experience.,0
Developed applications using 3 and Java for React years with strong problem solving.,0
Backend developer with 5 years experience using Docker and databases like Docker.,0
Software Engineer with 2 years experience in Cloud and AWS. Worked on real-world projects and APIs.,0
Developed applications using 4 and Docker for Java years with strong problem solving.,0
Worked on machine learning projects using 5 and Python with Cloud years experience.,0
Expert in React Java AWS Node Java with 1 month experience,1
Developed applications using 1 and AWS for Python years with strong problem solving.,0
Expert in Docker ML AWS Python AWS with 1 month experience,1
Worked on machine learning projects using 5 and AWS with Docker years experience.,0
Software Engineer with 5 years experience in Node and Docker. Worked on real-world projects and APIs.,0
Worked on machine learning projects using 5 and Node with AI years experience.,0
Knows Cloud Docker Python AI React SQL AWS with no real experience,1
Fresher but expert in Docker Node Java Node React,1
Knows ML ML Node SQL SQL Cloud Python with no real experience,1
Knows AI AI React ML Docker ML Docker with no real experience,1
Expert in Node React Python ML SQL with 1 month experience,1
Software Engineer with 2 years experience in Docker and SQL. Worked on real-world projects and APIs.,0
Developed applications using 1 and Node for SQL years with strong problem solving.,0
Backend developer with 5 years experience using React and databases like Node.,0
Backend developer with 2 years experience using AWS and databases like ML.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Expert in ML Java AWS ML Docker with 1 month experience,1
Software Engineer with 3 years experience in React and Cloud. Worked on real-world projects and APIs.,0
Master in AWS React SQL Node Python Docker in 2 weeks,1
Fresher but expert in Docker Python SQL Node SQL,1
Master in Python Cloud Cloud React React AWS in 2 weeks,1
Frontend developer skilled in 5 and React with AI years of experience.,0
Master in Node Python AI Node Java Java in 2 weeks,1
Frontend developer skilled in 1 and ML with ML years of experience.,0
Backend developer with 2 years experience using Node and databases like AI.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Master in Python Python Java Java ML Java in 2 weeks,1
Master in SQL AI Java Node Docker SQL in 2 weeks,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Developed applications using 2 and Node for Java years with strong problem solving.,0
Worked on machine learning projects using 1 and Java with SQL years experience.,0
Knows Docker Docker SQL Node Docker Node Node with no real experience,1
Knows Cloud SQL Python AWS ML Cloud AWS with no real experience,1
Expert in React Node Cloud AI Node with 1 month experience,1
Backend developer with 3 years experience using React and databases like Python.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Backend developer with 5 years experience using Docker and databases like AI.,0
Developed applications using 5 and Docker for Docker years with strong problem solving.,0
Master in Docker Cloud Node Node AI Java in 2 weeks,1
Developed applications using 2 and SQL for AWS years with strong problem solving.,0
Developed applications using 3 and Node for Cloud years with strong problem solving.,0
Knows Java React Docker Java Python Node Node with no real experience,1
Knows Node Cloud AWS SQL SQL Node Python with no real experience,1
Fresher but expert in Docker Docker Docker SQL SQL,1
Frontend developer skilled in 2 and React with React years of experience.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Backend developer with 5 years experience using ML and databases like SQL.,0
Software Engineer with 2 years experience in Docker and Python. Worked on real-world projects and APIs.,0
Worked on machine learning projects using 5 and Java with React years experience.,0
Fresher but expert in Cloud Node Python ML Python,1
Developed applications using 2 and ML for Java years with strong problem solving.,0
Worked on machine learning projects using 5 and Python with Docker years experience.,0
Backend developer with 2 years experience using Cloud and databases like SQL.,0
Knows SQL Python Java SQL Docker ML AWS with no real experience,1
Software Engineer with 2 years experience in React and ML. Worked on real-world projects and APIs.,0
Master in Node SQL Docker ML Java AI in 2 weeks,1
Developed applications using 3 and React for Cloud years with strong problem solving.,0
Developed applications using 3 and Docker for ML years with strong problem solving.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Frontend developer skilled in 3 and Python with Python years of experience.,0
Backend developer with 4 years experience using Java and databases like Docker.,0
Developed applications using 5 and SQL for React years with strong problem solving.,0
Software Engineer with 2 years experience in Cloud and Node. Worked on real-world projects and APIs.,0
Software Engineer with 4 years experience in AI and AI. Worked on real-world projects and APIs.,0
Backend developer with 4 years experience using AWS and databases like ML.,0
Developed applications using 5 and React for Python years with strong problem solving.,0
Knows Node SQL SQL Cloud Java Python Node with no real experience,1
Fresher but expert in Node ML Cloud Docker AWS,1
Developed applications using 5 and React for Cloud years with strong problem solving.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Fresher but expert in Java AI React Cloud AWS,1
Backend developer with 2 years experience using Docker and databases like Java.,0
Expert in Java AWS Python Java Node with 1 month experience,1
Expert in SQL AWS Cloud AWS ML with 1 month experience,1
Worked on machine learning projects using 5 and Node with Docker years experience.,0
Developed applications using 4 and AWS for AWS years with strong problem solving.,0
Expert in Cloud AI Java AWS AWS with 1 month experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Backend developer with 5 years experience using Docker and databases like AWS.,0
Expert in Java React AWS AWS AI with 1 month experience,1
Fresher but expert in React AI Cloud AI Node,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Worked on machine learning projects using 5 and React with Cloud years experience.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Frontend developer skilled in 2 and Java with SQL years of experience.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Backend developer with 5 years experience using Node and databases like SQL.,0
Master in SQL Java Cloud Python ML Node in 2 weeks,1
Knows SQL AI Python SQL Java AI ML with no real experience,1
Expert in AI Node Docker ML Cloud with 1 month experience,1
Software Engineer with 3 years experience in ML and AWS. Worked on real-world projects and APIs.,0
Software Engineer with 5 years experience in Node and Java. Worked on real-world projects and APIs.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Knows AI Java AWS React AWS Node AWS with no real experience,1
Developed applications using 1 and Node for Cloud years with strong problem solving.,0
Frontend developer skilled in 3 and Docker with SQL years of experience.,0
Software Engineer with 5 years experience in AWS and Cloud. Worked on real-world projects and APIs.,0
Fresher but expert in SQL Node Python React Docker,1
Master in AWS AWS AI Java Cloud Node in 2 weeks,1
Frontend developer skilled in 4 and SQL with AI years of experience.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Worked on machine learning projects using 5 and AI with Docker years experience.,0
Worked on machine learning projects using 3 and SQL with AI years experience.,0
Fresher but expert in AWS SQL React Cloud AI,1
Worked on machine learning projects using 1 and React with AWS years experience.,0
Frontend developer skilled in 5 and ML with React years of experience.,0
Software Engineer with 3 years experience in Node and SQL. Worked on real-world projects and APIs.,0
Expert in Java AI Python AI Docker with 1 month experience,1
Developed applications using 5 and SQL for React years with strong problem solving.,0
Master in Node SQL AWS AWS ML Docker in 2 weeks,1
Developed applications using 3 and Docker for Python years with strong problem solving.,0
Worked on machine learning projects using 4 and SQL with Node years experience.,0
Fresher but expert in AWS Docker React ML Cloud,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Frontend developer skilled in 5 and AI with Docker years of experience.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Developed applications using 5 and Java for Java years with strong problem solving.,0
Master in Java Node Cloud AWS Cloud Java in 2 weeks,1
Developed applications using 2 and Java for Python years with strong problem solving.,0
Software Engineer with 4 years experience in Cloud and SQL. Worked on real-world projects and APIs.,0
Frontend developer skilled in 5 and AI with SQL years of experience.,0
Worked on machine learning projects using 1 and Java with AI years experience.,0
Software Engineer with 3 years experience in React and Python. Worked on real-world projects and APIs.,0
Backend developer with 2 years experience using AI and databases like Node.,0
Worked on machine learning projects using 5 and SQL with React years experience.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Knows ML ML Java Node Java Node Node with no real experience,1
Developed applications using 2 and ML for SQL years with strong problem solving.,0
Developed applications using 2 and Docker for Docker years with strong problem solving.,0
Backend developer with 4 years experience using Cloud and databases like SQL.,0
Developed applications using 3 and SQL for React years with strong problem solving.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Developed applications using 2 and Java for Python years with strong problem solving.,0
Master in Java Cloud Cloud AWS Node React in 2 weeks,1
Developed applications using 1 and React for Node years with strong problem solving.,0
Fresher but expert in Java Java AWS Java React,1
Frontend developer skilled in 5 and AWS with Python years of experience.,0
Software Engineer with 5 years experience in Python and Docker. Worked on real-world projects and APIs.,0
Software Engineer with 2 years experience in Cloud and Docker. Worked on real-world projects and APIs.,0
Fresher but expert in Cloud Java AI React Java,1
Master in Python ML Node Python AWS Java in 2 weeks,1
Worked on machine learning projects using 2 and Docker with Java years experience.,0
Software Engineer with 2 years experience in AWS and Cloud. Worked on real-world projects and APIs.,0
Frontend developer skilled in 5 and Java with SQL years of experience.,0
Software Engineer with 5 years experience in AI and AWS. Worked on real-world projects and APIs.,0
Worked on machine learning projects using 2 and Cloud with Java years experience.,0
Backend developer with 5 years experience using Cloud and databases like Cloud.,0
Backend developer with 2 years experience using Python and databases like Cloud.,0
Frontend developer skilled in 2 and Node with Python years of experience.,0
Backend developer with 3 years experience using ML and databases like React.,0
Backend developer with 2 years experience using Docker and databases like Docker.,0
Frontend developer skilled in 5 and ML with Docker years of experience.,0
Frontend developer skilled in 4 and Node with Node years of experience.,0
Knows Node React Cloud Cloud Java ML Cloud with no real experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Software Engineer with 3 years experience in Node and Java. Worked on real-world projects and APIs.,0
Developed applications using 3 and Java for SQL years with strong problem solving.,0
Expert in Python Cloud Node Cloud Cloud with 1 month experience,1
Master in Java React Cloud AI ML Java in 2 weeks,1
Knows Cloud Cloud AI React Python SQL Python with no real experience,1
Frontend developer skilled in 5 and ML with Java years of experience.,0
Backend developer with 5 years experience using Cloud and databases like Docker.,0
Fresher but expert in Cloud Node ML ML SQL,1
Worked on machine learning projects using 2 and Cloud with React years experience.,0
Expert in AWS React Cloud ML AWS with 1 month experience,1
Master in SQL Java SQL Cloud Java AWS in 2 weeks,1
Backend developer with 5 years experience using Java and databases like SQL.,0
Fresher but expert in AI Node ML Cloud Cloud,1
Software Engineer with 1 years experience in React and SQL. Worked on real-world projects and APIs.,0
Backend developer with 1 years experience using AI and databases like SQL.,0
Knows Cloud SQL Python AI AWS SQL React with no real experience,1
Knows Docker Docker Docker Cloud Python ML AI with no real experience,1
Knows Node Python Java Docker Java React ML with no real experience,1
Master in Python AI AWS React ML AI in 2 weeks,1
Expert in React ML SQL Python ML with 1 month experience,1
Frontend developer skilled in 3 and AI with AI years of experience.,0
Frontend developer skilled in 5 and Docker with Java years of experience.,0
Backend developer with 2 years experience using Java and databases like React.,0
Worked on machine learning projects using 2 and Docker with Node years experience.,0
Expert in Docker AI AWS Node Python with 1 month experience,1
Fresher but expert in Java SQL ML ML Node,1
Expert in SQL SQL ML Java AWS with 1 month experience,1
Developed applications using 2 and AWS for Python years with strong problem solving.,0
Developed applications using 3 and Cloud for ML years with strong problem solving.,0
Worked on machine learning projects using 3 and React with Python years experience.,0
Developed applications using 1 and SQL for AWS years with strong problem solving.,0
Knows React ML AWS React Node React ML with no real experience,1
Backend developer with 2 years experience using Docker and databases like AI.,0
Fresher but expert in ML React Docker Java Java,1
Knows Cloud Java AI Java Java AWS Node with no real experience,1
Master in SQL AI AWS Node Java Cloud in 2 weeks,1
Fresher but expert in Python SQL React Node AWS,1
Fresher but expert in React Node AI Cloud Cloud,1
Software Engineer with 5 years experience in Cloud and React. Worked on real-world projects and APIs.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Worked on machine learning projects using 5 and Cloud with Node years experience.,0
Knows Node AI AI Python Java Node React with no real experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Developed applications using 1 and ML for Java years with strong problem solving.,0
Software Engineer with 5 years experience in AWS and Cloud. Worked on real-world projects and APIs.,0
Developed applications using 5 and ML for Java years with strong problem solving.,0
Frontend developer skilled in 1 and AWS with Node years of experience.,0
Fresher but expert in AI Python Java Node React,1
Backend developer with 4 years experience using Cloud and databases like SQL.,0
Master in AWS Node Cloud AI AWS Cloud in 2 weeks,1
Frontend developer skilled in 4 and ML with SQL years of experience.,0
Expert in Python AWS Python React Docker with 1 month experience,1
Frontend developer skilled in 4 and Java with Cloud years of experience.,0
Backend developer with 2 years experience using Node and databases like AWS.,0
Backend developer with 4 years experience using Docker and databases like AI.,0
Knows React ML Python Python Java Cloud ML with no real experience,1
Developed applications using 2 and Python for Docker years with strong problem solving.,0
Fresher but expert in Python AI React AI Java,1
Master in Java AWS Cloud ML Python Docker in 2 weeks,1
Developed applications using 1 and React for SQL years with strong problem solving.,0
Software Engineer with 4 years experience in Python and AI. Worked on real-world projects and APIs.,0
Frontend developer skilled in 5 and Cloud with Java years of experience.,0
Expert in SQL SQL AWS SQL ML with 1 month experience,1
Master in Java Java Node AWS AWS React in 2 weeks,1
Master in AWS SQL SQL SQL Python SQL in 2 weeks,1
Developed applications using 3 and Python for AWS years with strong problem solving.,0
Expert in Python AI AWS React React with 1 month experience,1
Software Engineer with 5 years experience in AI and React. Worked on real-world projects and APIs.,0
Knows Java Docker Python Node Cloud Java Python with no real experience,1
Expert in React Java SQL ML Node with 1 month experience,1
Worked on machine learning projects using 1 and Python with AI years experience.,0
Frontend developer skilled in 4 and ML with Java years of experience.,0
Software Engineer with 5 years experience in AWS and React. Worked on real-world projects and APIs.,0
Worked on machine learning projects using 4 and Docker with Python years experience.,0
